scrambleId,competitionId,eventId,roundTypeId,groupId,isExtra,scrambleNum,scramble
5408,Fenix2014,333bf,1,A,0,2,F2 D L2 F2 D' B2 F2 D2 L2 B' D' F U' L B' D R D F2 L2 D' Fw Uw'
5409,Fenix2014,333bf,1,A,0,3,R2 D2 R2 D' F2 L2 B2 R2 D2 U' B' U2 B' L U R2 U2 B' L' D F2 Rw'
5410,Fenix2014,333bf,1,A,1,1,L' U2 R F2 L2 B2 L R2 U2 R F D B D B2 R U2 F D U2 R2 Fw'
5411,Fenix2014,333bf,1,A,1,2,L' U2 L B2 D2 F2 D2 L' D2 F2 U L2 F2 U' B U F U L B U Rw2
5412,Fenix2014,333bf,2,A,0,1,U' B2 D R2 U2 F2 R2 B2 D L F U R2 F' R B R' U' R' D' Rw Uw2
5413,Fenix2014,333bf,2,A,0,2,B2 F2 D2 F2 U L2 U' F2 R2 F2 L' D2 U' F2 L2 B' D2 U R' Fw' Uw
5414,Fenix2014,333bf,2,A,0,3,U B2 U' R2 F2 U L2 U2 R2 U2 F' L' B U F2 D B2 L2 F' L2 Uw2
5415,Fenix2014,333bf,2,A,1,1,B2 D U L2 F2 U' B2 F2 R U2 F2 R' U L F2 L2 U2 R F Rw' Uw'
5416,Fenix2014,333bf,2,A,1,2,L2 D F2 L2 D2 R2 U L2 R2 D2 L F2 D F' D L2 R2 F' L' U Fw'
5417,Fenix2014,333bf,f,A,0,1,L2 B2 L2 D B2 U' R2 B2 D2 B' D2 L' R' D2 R' D2 B F2 D' F2 Rw Uw2
5418,Fenix2014,333bf,f,A,0,2,F2 U B2 U' B2 U R2 D2 R2 F' R2 D' F' U2 L F2 R B2 R F' Rw' Uw
5419,Fenix2014,333bf,f,A,0,3,L2 B' D2 R2 D2 R2 U2 B' F' D' U' L U2 R B' L2 D R B Rw Uw
5420,Fenix2014,333bf,f,A,1,1,L' F2 L F2 R' B2 R2 B2 L2 U' F2 D U2 L F2 L F R B' D Rw Uw2
5421,Fenix2014,333bf,f,A,1,2,D' L2 U R2 U L2 B2 R2 B U' L' B2 U2 L2 B R' F D2 F' U Rw2 Uw'
5562,SwissOpen2014,333bf,1,A,0,1,R' F2 L2 U2 B2 R B2 R D2 B L2 U2 L2 D R' F' U2 L D U Rw2
5563,SwissOpen2014,333bf,1,A,0,2,D2 L2 R2 B2 U2 B R2 D2 U2 F D L2 D' R2 B R' D2 B' U2 B2 Rw Uw2
5564,SwissOpen2014,333bf,1,A,0,3,L2 U2 B2 L2 D2 B' F2 D2 L' D2 L' U' B R' D2 U F' U R' Uw
5565,SwissOpen2014,333bf,1,A,1,1,B' U2 B R2 F' R2 F' R2 F2 U2 L' F2 U' R' F2 U' R' U' B Rw Uw2
5566,SwissOpen2014,333bf,1,A,1,2,U2 F2 L' B2 U2 L R2 B2 D' B F U' B2 R D' R U2 R' U' Fw Uw'
5567,SwissOpen2014,333bf,1,B,0,1,U2 F2 D R2 D R2 B2 F2 U' R2 U2 F L' R' U' B2 F2 L' D2 B U' Rw2 Uw'
5568,SwissOpen2014,333bf,1,B,0,2,F L2 D2 L2 R2 B' U2 F2 L' D L B' D' B R2 F2 D U2 R' Fw'
5569,SwissOpen2014,333bf,1,B,0,3,L B2 R' B2 R2 F2 R' U2 R2 B2 U' F L U' F R2 F' D' L' U Fw
5570,SwissOpen2014,333bf,1,B,1,1,D B2 D R2 D' U' B2 U R' D U' F' L D R U2 L' R2 B Uw
5571,SwissOpen2014,333bf,1,B,1,2,U R2 D' B2 U R2 F2 L2 D2 L' D' U R2 U2 F' U' B' L' R2 B2 Uw2
5572,SwissOpen2014,333bf,f,A,0,1,R2 B2 U2 B2 U B2 U' B2 F2 R2 D R F' D2 R D' L2 B' D B2 L' Fw
5573,SwissOpen2014,333bf,f,A,0,2,F2 U' B2 D2 B2 F2 R2 U R2 D L' R' B D' F R U' B' L' D' Fw Uw2
5574,SwissOpen2014,333bf,f,A,0,3,D2 B2 F' L2 R2 D2 F2 L2 B' R2 D2 R' D F U R2 F2 D' B F2 D2 Fw'
5575,SwissOpen2014,333bf,f,A,1,1,D2 F2 D2 R' U2 L' U2 R B2 L' B' L' F2 D U R B' L' D2 F2 Uw
5576,SwissOpen2014,333bf,f,A,1,2,R2 D B2 R2 U2 L2 D2 F2 D2 F R' D2 U L B' F' R' D2 R' U2 Rw2
5745,GuateRubik2014,333bf,f,A,0,1,L B2 R2 U2 F2 U2 L' B2 L' B2 D' F' R F L B U B2 D2 U2 Rw'
5746,GuateRubik2014,333bf,f,A,0,2,R2 U2 L' U2 B2 L' F2 L U2 B2 U' L R' D2 U' B R D' F' U B' Rw'
5747,GuateRubik2014,333bf,f,A,0,3,D2 R2 B2 D2 R2 U' B2 U2 F R B2 F R U' B D' U2 R2 U' Fw' Uw
5748,GuateRubik2014,333bf,f,A,1,1,U2 B2 U2 L' D2 L' R2 F2 R D2 U2 F' R2 D L' R' F' R B D2 F Rw
5749,GuateRubik2014,333bf,f,A,1,2,L2 U2 F2 R2 D R2 U2 B' D' U L R2 U F R' U' B2 F' Uw'
6053,TelesisBlindfoldOpen2014,333bf,1,A,0,1,D2 R2 B' R2 B' U2 L2 R2 B U F D' R B2 R' U2 F' R' U R' Uw
6054,TelesisBlindfoldOpen2014,333bf,1,A,0,2,B' L2 F' U2 F D2 R2 D2 B R2 U' B2 U2 B U' R D2 B L2 U Rw2
6055,TelesisBlindfoldOpen2014,333bf,1,A,0,3,F2 U' L2 D F2 U' B2 D' L2 U2 R' D' R2 U2 L2 R' B U2 B2 L' Fw Uw'
6056,TelesisBlindfoldOpen2014,333bf,1,A,1,1,L2 F L2 F R2 F2 L2 B2 D2 L' D' U2 R F' D' U' R' D L U2 Fw
6057,TelesisBlindfoldOpen2014,333bf,1,A,1,2,B L2 D2 F2 L2 F' R2 B L2 B U2 L U B' D2 L' R D' L F' L2 Uw'
6058,TelesisBlindfoldOpen2014,333bf,1,B,0,1,U2 R2 D' L2 R2 F2 R2 D F R' D B D' F U' B U B' L' Fw Uw2
6059,TelesisBlindfoldOpen2014,333bf,1,B,0,2,L2 U2 B2 F' L2 B' L2 U2 B2 D2 U L' B2 D2 U' L U' L D2 F Rw2
6060,TelesisBlindfoldOpen2014,333bf,1,B,0,3,F2 U2 F2 U2 L2 U2 L' D2 L' F2 R B L R2 F' U' R' B' D L' U' Fw' Uw'
6061,TelesisBlindfoldOpen2014,333bf,1,B,1,1,R2 U2 L' D2 U2 B2 R' U2 L' B2 L2 U L2 R2 B L2 D' L R' B2 Uw
6062,TelesisBlindfoldOpen2014,333bf,1,B,1,2,F2 R2 U2 F2 D' B2 R2 D' L2 D' F' D' L R' U B F' R' B' D U2 Rw Uw2
6063,TelesisBlindfoldOpen2014,333bf,1,C,0,1,F2 D2 B2 U L2 D2 B2 U2 L' B U2 F' D2 F2 L R' U F' D2 Rw
6064,TelesisBlindfoldOpen2014,333bf,1,C,0,2,L2 D F2 D R2 U' B2 F2 U2 B U' L2 D B L' D' R2 B R B2 Rw Uw2
6065,TelesisBlindfoldOpen2014,333bf,1,C,0,3,D' B2 D L2 B2 R2 F2 D' U2 B2 F R2 D U' B' U2 R F2 R2 F2 U Rw2 Uw2
6066,TelesisBlindfoldOpen2014,333bf,1,C,1,1,R2 B2 D B2 D' F2 D' L' D' R2 D F L' D B' F' L D Fw
6067,TelesisBlindfoldOpen2014,333bf,1,C,1,2,D' U' R2 F2 L2 F2 D B2 U B2 F R' D2 B D' R' U B' D L U2 Rw' Uw
6068,TelesisBlindfoldOpen2014,333bf,1,D,0,1,R2 D2 B U2 F2 R2 B U2 R' F' L2 F' R' B' U L2 B F' U2 Fw Uw'
6069,TelesisBlindfoldOpen2014,333bf,1,D,0,2,B D2 L2 D2 F2 U2 F L2 D2 B U2 R' D' B2 L' D2 L2 D2 F L D Fw Uw'
6070,TelesisBlindfoldOpen2014,333bf,1,D,0,3,U2 R2 B2 R2 B2 D F2 U' F' L' R2 D2 R F' L2 U' B2 L' Uw2
6071,TelesisBlindfoldOpen2014,333bf,1,D,1,1,D2 R2 B D2 U2 F L2 F U2 B L' U' L' R2 B R' D2 F2 D' F2 Rw2
6072,TelesisBlindfoldOpen2014,333bf,1,D,1,2,R2 D' U R2 D F2 U' B2 L2 R U B' F2 R' U2 F2 D B2 D F2 Rw2 Uw2
6073,TelesisBlindfoldOpen2014,333bf,1,E,0,1,F2 U' B2 D F2 D' R2 D' L2 D F L' D2 L2 U B' U2 B F2 R2 Fw' Uw
6074,TelesisBlindfoldOpen2014,333bf,1,E,0,2,D2 B2 L2 U2 R2 D2 L B2 F' D' U L D' R2 U' L U' B2 Rw2
6075,TelesisBlindfoldOpen2014,333bf,1,E,0,3,L2 F2 L2 U2 B' L2 R2 F2 L2 U B R2 U R2 D L D2 B F' R2 Uw2
6076,TelesisBlindfoldOpen2014,333bf,1,E,1,1,F' U2 L2 B' R2 F2 D2 B R2 U2 L' U2 R' U L' U2 L' R2 F' L' D Rw2
6077,TelesisBlindfoldOpen2014,333bf,1,E,1,2,L' R' D2 B2 R' B2 U2 L F R2 U' F' D U' F2 L' R2 B2 L' Uw'
6078,TelesisBlindfoldOpen2014,333bf,f,A,0,1,D2 F U2 F2 R2 B U2 B2 R2 F2 R D B' R U' F R2 D' U Rw' Uw'
6079,TelesisBlindfoldOpen2014,333bf,f,A,0,2,R2 F L2 F' D2 F R2 B' R2 U2 L' D' U2 F' U2 L B' D U L F Rw2 Uw2
6080,TelesisBlindfoldOpen2014,333bf,f,A,0,3,D2 L U2 R B2 L U2 F2 L' U' R' B F2 R2 D L R2 D2 B' F' Uw'
6081,TelesisBlindfoldOpen2014,333bf,f,A,1,1,B2 L2 U L2 F2 D2 U' R2 U' B2 U' F' U2 L' F' D F' R2 F R Uw'
6082,TelesisBlindfoldOpen2014,333bf,f,A,1,2,F' D2 B U2 R2 F2 U2 F' L2 D' F' R D2 B2 L2 R' B' U' R' U' Rw Uw
6176,HoChiMinhCubic2014,333bf,f,A,0,1,L U2 R B2 L R' D2 L F2 U F' L B' F2 U L' U2 B D2 F Rw2 Uw2
6177,HoChiMinhCubic2014,333bf,f,A,0,2,R' U2 F2 R2 U2 L' U2 F2 L2 U' L' F D2 F' D2 L' R B2 R2 U2 Rw Uw
6178,HoChiMinhCubic2014,333bf,f,A,0,3,B2 R F2 L D2 R D2 L F U F' U2 L D R' D U2 R U Rw2 Uw'
6179,HoChiMinhCubic2014,333bf,f,A,1,1,R2 F L2 D2 F' D2 B D2 F L U' B' R2 F' L' R2 F' L R' D2 Rw' Uw
6180,HoChiMinhCubic2014,333bf,f,A,1,2,L2 B2 L2 D' L2 B2 D2 U F R D' F' L2 F' R2 F2 L U' B U2 Rw2 Uw
6458,RumiaOpen2014,333bf,1,A,0,1,B' D2 F' R2 B D2 B' R2 D2 B' L2 U' L U2 F' R F' U' R U' B2 Rw2 Uw
6459,RumiaOpen2014,333bf,1,A,0,2,L2 R2 F' R2 D2 B L2 R2 B U2 L' D' F' R U2 B' L R D F2 R' Uw
6460,RumiaOpen2014,333bf,1,A,0,3,U2 R U2 R F2 L2 D2 F2 R' D2 U B U2 B' L2 F' D' R2 F2 Rw
6461,RumiaOpen2014,333bf,1,A,1,1,U2 R B2 R B2 R' B2 R U2 L2 D U2 B' R2 B2 U2 L D F L2 F' Rw2 Uw'
6462,RumiaOpen2014,333bf,1,A,1,2,U L2 D U2 R2 U R2 B F' L' U F' L R2 B' F' D'
6463,RumiaOpen2014,333bf,f,A,0,1,D' B2 D' R2 F2 L2 B2 U L2 B2 U R U R' B L R F' D R U' Rw2 Uw2
6464,RumiaOpen2014,333bf,f,A,0,2,R2 B' D2 L2 F L2 B' U2 B' U2 R' D' B' L' B2 F2 U L2 B2 F' U' Rw' Uw2
6465,RumiaOpen2014,333bf,f,A,0,3,D2 R2 D2 F2 L' D2 B2 L2 R' F2 L' B' F2 L D' B D' L' U' R2 F' Rw' Uw'
6466,RumiaOpen2014,333bf,f,A,1,1,D F2 U' B2 L2 D' B2 U' B2 R2 F2 L U' L' R' U F2 L' R2 U2 B Rw' Uw2
6467,RumiaOpen2014,333bf,f,A,1,2,R U2 L' B2 R2 U2 R' D2 R2 B2 R2 F U L R2 F2 L' U F2 U' B' Rw'
6720,VirginiaOpenSpring2014,333bf,1,A,0,1,D2 L2 U2 L' F2 D2 L' D2 B' U' L2 U R B2 U R F2 D F' Rw' Uw'
6721,VirginiaOpenSpring2014,333bf,1,A,0,2,B2 U2 R2 D2 L' B2 R' F2 D2 L D' L' B' U' B' R B D L U' Rw2 Uw
6722,VirginiaOpenSpring2014,333bf,1,A,0,3,D' L2 F2 L2 R2 D2 L2 U' F2 R F D' L' B U L2 F' R' B Rw Uw
6723,VirginiaOpenSpring2014,333bf,1,A,1,1,U2 R2 F2 R2 B R2 F U2 L F' L2 D B2 R' D' L' B D2 U Fw' Uw2
6724,VirginiaOpenSpring2014,333bf,1,A,1,2,U2 B' L2 F' U2 B2 U2 F U' F' U' B2 D' U2 B L D' L F' Rw' Uw2
6725,VirginiaOpenSpring2014,333bf,1,B,0,1,D' F2 U' L2 F2 D U F2 U2 L D F2 L' U R2 B R' U L2 Fw' Uw2
6726,VirginiaOpenSpring2014,333bf,1,B,0,2,U2 L2 F2 L2 B' L2 R2 U2 F' L' R' D' B2 F D2 R U' L' D' F2 Rw' Uw
6727,VirginiaOpenSpring2014,333bf,1,B,0,3,L2 R2 F2 U' L2 F2 D B2 F2 U F' D R' U' L' F R2 D' F' D' U2 Rw' Uw
6728,VirginiaOpenSpring2014,333bf,1,B,1,1,U B2 D F2 U2 L2 U2 L2 B F2 U' F R D U F R2 F R D2 Rw' Uw
6729,VirginiaOpenSpring2014,333bf,1,B,1,2,U2 B2 R2 D' L2 U' R2 U2 F' R2 F' D' B2 R' B2 U' L2 F' D2 Rw' Uw
6730,VirginiaOpenSpring2014,333bf,f,A,0,1,U2 B2 L2 U2 F2 R2 D F2 D' R2 U' F D L' B L' B U' B U L2 Fw' Uw2
6731,VirginiaOpenSpring2014,333bf,f,A,0,2,U2 L2 F2 L2 D' R2 D' B2 F' L D2 L' D' U2 R U2 B2 F U Fw Uw'
6732,VirginiaOpenSpring2014,333bf,f,A,0,3,D L2 U R2 F2 R2 D2 B2 D' R2 U2 F U2 L' U' R D' U' R F' D2
6733,VirginiaOpenSpring2014,333bf,f,A,1,1,D' U' F2 L2 D' U2 L2 R2 F' U L F2 U2 B' R' F' L U B R Uw
6734,VirginiaOpenSpring2014,333bf,f,A,1,2,F' D2 F2 L2 B U2 F' R2 U2 R U2 R D2 R2 D2 R' D' F L' U' Rw2 Uw2
7183,JakartaCubeDay2014,333bf,f,A,0,1,D' U' B2 L2 D' L2 U L2 F2 L2 B' U R B' D2 L U R2 F D' Fw Uw'
7184,JakartaCubeDay2014,333bf,f,A,0,2,F L2 B R2 B F' D2 L2 D2 F D' R D' L D B L' D' R F U2 Fw
7185,JakartaCubeDay2014,333bf,f,A,0,3,U' B2 F2 D L2 D2 B2 D' B2 D' F' U2 B' R D U' F R D' U L2 Fw
7186,JakartaCubeDay2014,333bf,f,A,1,1,D2 B2 D2 B2 L2 U L2 D F L' F2 R B L R' U L2 D' U Fw Uw2
7187,JakartaCubeDay2014,333bf,f,A,1,2,U2 F2 U' R2 B2 D R2 U F2 L2 U R B' L B U' L' D' B' L' U'
7233,CherryBlossomViewing2014,333bf,f,A,0,1,B' R2 B' L2 R2 D2 F2 L2 B' U2 R' B' R2 B' D F2 U' R' B F2 Rw' Uw
7234,CherryBlossomViewing2014,333bf,f,A,0,2,U2 B2 R F2 R' D2 B2 D2 B2 R' D2 F' R2 D B L2 B2 U F D Rw Uw'
7235,CherryBlossomViewing2014,333bf,f,A,0,3,U2 L2 U2 B' U2 F2 R2 F' R2 U' F L2 F D2 F L B' D' R' F2 Rw Uw
7236,CherryBlossomViewing2014,333bf,f,A,1,1,U2 F' L2 F R2 D2 B L' R2 U' L' B R D2 F2 D' B2 R2 U Rw' Uw2
7237,CherryBlossomViewing2014,333bf,f,A,1,2,L2 D F2 D2 B2 U' B2 L2 U F L2 U2 L' B R B' F' L2 D B' F2 Rw2 Uw2
7481,DeWilgOpen2014,333bf,f,A,0,1,F2 R D2 L2 D2 U2 L B2 D2 F2 U2 B' R' B2 F D2 F2 U B U2 Fw'
7482,DeWilgOpen2014,333bf,f,A,0,2,L2 D' R2 D F2 D2 U B2 L2 U L B' U2 B L R F2 U2 B' R2 Fw' Uw
7483,DeWilgOpen2014,333bf,f,A,0,3,B2 D' U' R2 D B2 D L2 F2 U2 B R B' U2 L' B' D R' F R B Rw
7484,DeWilgOpen2014,333bf,f,A,1,1,L' F2 R D2 L2 U2 L2 R' D' U2 L' R2 D R B F' U' R2 D' Rw' Uw
7485,DeWilgOpen2014,333bf,f,A,1,2,B2 U2 R' D2 L U2 L F2 D2 U' F2 L U' F2 R2 F' U R2 F' D' Rw2 Uw
7486,DeWilgOpen2014,333bf,f,B,0,1,U2 L2 F2 R' U2 L2 B2 D2 L2 B2 U F D' R' D2 F' D R F U2 Fw' Uw
7487,DeWilgOpen2014,333bf,f,B,0,2,R2 B2 U B2 U2 R2 B2 U' B2 D' R D2 U' F L2 B R' B D2 R F2 Rw2
7488,DeWilgOpen2014,333bf,f,B,0,3,D' L2 U2 R2 U2 R2 F2 L2 B2 D' L2 B' U F L2 R D B' L2 F2 Rw Uw'
7489,DeWilgOpen2014,333bf,f,B,1,1,U2 L2 B2 U2 L2 U2 F D2 F' D' L D F2 R' D L R2 F' R2 D' Rw Uw'
7490,DeWilgOpen2014,333bf,f,B,1,2,R2 F2 U2 F L2 B2 F' U' F2 D' F2 U L U' F' R' D2 F' Rw2 Uw
7759,GermanOpen2014,333bf,1,A,0,1,L2 D R2 D F2 L2 U2 B2 L R F2 U L F D F R B L2 Fw Uw'
7760,GermanOpen2014,333bf,1,A,0,2,L2 F2 L2 D' B2 D' B2 L2 D2 R2 D' L' B U' R D' L' D2 B D' R Fw' Uw2
7761,GermanOpen2014,333bf,1,A,0,3,F R2 B2 D2 F2 U2 R2 U2 F U2 F' R' F D2 R' D' L' U2 B' R2 Fw Uw2
7762,GermanOpen2014,333bf,1,A,1,1,L2 R2 B2 U' F2 U L2 D L2 U' R2 F R2 U' L' U2 F D' B' U Rw'
7763,GermanOpen2014,333bf,1,A,1,2,B' D2 U2 B2 D2 F U2 L2 B2 D F' U2 R' F U F' L F' R2 U Fw Uw2
7764,GermanOpen2014,333bf,f,A,0,1,U2 R B2 F2 R F2 R U2 L' R' F U L B' U' L' U' R' D Rw2
7765,GermanOpen2014,333bf,f,A,0,2,F2 L2 B2 U2 L2 D' F2 D' R2 F L2 B2 F D2 U R2 F L' U' Fw
7766,GermanOpen2014,333bf,f,A,0,3,R2 D' B2 F2 D' L2 R2 F2 R' U' F' L R F U B L2 B R' U' Fw Uw'
7767,GermanOpen2014,333bf,f,A,1,1,F' L2 B2 D2 L2 F D2 R2 F L U B R' D' F2 R' D' U2 R F' Rw
7768,GermanOpen2014,333bf,f,A,1,2,R2 B2 R2 U' R2 U' R2 B' R' F D' R2 F2 R' U F' U B' Uw2
7904,WelwynGardenCity2014,333bf,c,A,0,1,D U F2 R2 U' R2 U2 B' D' U' R' F' L U B' R2 F' U B' Rw Uw
7905,WelwynGardenCity2014,333bf,c,A,0,2,D' U' F2 R2 U F2 R2 F D' R2 B F2 U2 L B' D' B' R2 U Rw2 Uw2
7906,WelwynGardenCity2014,333bf,c,A,0,3,U' B2 U' L2 R2 U2 R2 F2 U' F R2 U F' L' R2 F2 L' D2 U2 F Rw2 Uw'
7907,WelwynGardenCity2014,333bf,c,A,1,1,U R2 B2 D2 F2 D' B2 U' R B L B U B' L2 B' L U2 F' U' Rw
7908,WelwynGardenCity2014,333bf,c,B,0,1,L2 D B2 L2 R2 D' F2 D2 R F2 L2 F' U R' U2 R D2 B' D B' Uw'
7909,WelwynGardenCity2014,333bf,c,B,0,2,B' L2 R2 D2 L2 R2 F R' F2 U' L2 U B' D2 U L D2 L D' Fw'
7910,WelwynGardenCity2014,333bf,c,B,0,3,R2 U' B2 U L2 F2 R' B R' F2 U' B D2 U' F L2 R2 U
7911,WelwynGardenCity2014,333bf,c,B,1,1,B2 U2 R' U2 L R2 B2 L' F D2 B R' D2 B F D' R2 B2 D' Fw' Uw
8492,DanishOpen2014,333bf,f,A,0,1,B' R2 B F2 U2 L2 F2 R2 B D' L' D' U' B' R' F R F D' Rw
8493,DanishOpen2014,333bf,f,A,0,2,U2 L2 B2 L' R2 F2 D2 U2 L' D2 L B' R' F' L D' L2 B' R' D R
8494,DanishOpen2014,333bf,f,A,0,3,B2 D2 L2 D2 L2 U2 R' D2 F2 R' D L' B' U2 R B2 U2 F' R F U2 Rw Uw'
8495,DanishOpen2014,333bf,f,A,1,1,D2 U2 F D2 F R2 D2 B' F2 U2 F L' B' R2 U F' R2 U F U Fw' Uw
8496,DanishOpen2014,333bf,f,A,1,2,F2 U' B2 R2 U' R2 U F2 D' R2 U2 R B L D' B D' B2 U L' B2 Uw'
8874,BPCubeDay2014,333bf,1,A,0,1,R B2 U2 L2 B2 D2 L R D2 B2 D B2 R U' L2 B' D' B2 R' D Fw Uw'
8875,BPCubeDay2014,333bf,1,A,0,2,F2 D U B2 D R2 B2 L2 F' R2 D2 F' R' F D' B2 R' F U Fw
8876,BPCubeDay2014,333bf,1,A,0,3,U2 F2 L2 D2 R2 B U2 B L' D U R2 B D2 B2 L' R D' F' L Fw Uw'
8877,BPCubeDay2014,333bf,1,A,1,1,U2 R' F2 R' F2 R' F2 D2 B2 U2 B L F2 R' U' F R2 D' B2 R2 U Fw' Uw'
8878,BPCubeDay2014,333bf,1,A,1,2,D2 F R2 B' F2 R2 D F2 L' B2 R' D' U2 F D' F' D2 Rw2 Uw
8879,BPCubeDay2014,333bf,f,A,0,1,B U2 F2 R2 B' U2 B U L' F2 D2 B' D2 B L2 D R B2 F' Rw2
8880,BPCubeDay2014,333bf,f,A,0,2,F2 U' R2 U F2 U F2 U' R' B2 U L2 R2 F L' F' L2 D B2 U Fw'
8881,BPCubeDay2014,333bf,f,A,0,3,U' L2 U' L2 B2 U F2 R2 D2 F' D L R B U2 B D B2 D2 L' Fw
8882,BPCubeDay2014,333bf,f,A,1,1,B L2 B2 F' L2 U2 F' D2 B2 D2 U L' R B' L D2 B' L B R' Uw2
8883,BPCubeDay2014,333bf,f,A,1,2,B2 U2 B2 L2 U R2 D2 R' F' D L U' F U B R2 D' L2 D Rw2
9288,SLSTarnowskieGory2014,333bf,f,A,0,1,F2 D2 U' B2 U R2 D2 U L2 U' R B' L' D' U2 B2 L' R U2 Rw Uw
9289,SLSTarnowskieGory2014,333bf,f,A,0,2,F2 U R2 D2 R2 F2 U2 R2 U F' L' D2 L' F2 U' L' F U2 F U' Fw' Uw2
9290,SLSTarnowskieGory2014,333bf,f,A,0,3,B2 R2 D' B2 U' L2 F2 D' R2 F2 L' F' U' B' U L' U' B2 U' R' D2 Rw2 Uw
9291,SLSTarnowskieGory2014,333bf,f,A,1,1,U2 F R2 F L2 F' L2 R2 B' L U F D' U L' R D U2 B' U' Rw2 Uw
9292,SLSTarnowskieGory2014,333bf,f,A,1,2,F' D2 F' U2 B2 L2 F' D2 U' F D' U2 F U' R' F L' U2 F Rw'
9293,SLSTarnowskieGory2014,333bf,f,B,0,1,D R2 U2 L2 B2 R2 U2 F2 U2 F L D2 B2 D L' R D2 B R2 U F Rw Uw'
9294,SLSTarnowskieGory2014,333bf,f,B,0,2,U2 F2 D2 B' L2 B U2 L2 F2 L' D B L2 F D2 U2 R2 U' F2 Uw
9295,SLSTarnowskieGory2014,333bf,f,B,0,3,B2 R' F2 U2 R D2 R U2 F' U2 R2 U2 B2 U B2 D B2 R D2 Rw2 Uw'
9296,SLSTarnowskieGory2014,333bf,f,B,1,1,R2 B2 D' F2 U2 L2 U2 L2 B U2 R2 B D' R' F D2 F U' R' U2 Rw2 Uw'
9297,SLSTarnowskieGory2014,333bf,f,B,1,2,D2 L2 F2 U2 R2 B2 D' U2 F2 U2 R U' R' B' L F' D' R F' R2 D' Rw'
10265,ZaragozaOpen2014,333bf,f,A,0,1,B L2 U2 L2 U2 R2 B D2 B' U2 F' U' F' L' D R' U B' D2 F2 U2 Fw' Uw
10266,ZaragozaOpen2014,333bf,f,A,0,2,R2 F U2 F' D2 B U2 F2 R2 F' U' R F D U R' U' L' R' U2 F2 Rw' Uw2
10267,ZaragozaOpen2014,333bf,f,A,0,3,F2 R2 F2 R B2 D2 R F2 D2 B' R2 U' L' D2 F2 D2 F' R2 B D2 Rw2 Uw
10268,ZaragozaOpen2014,333bf,f,A,1,1,R2 U2 B F2 R2 U2 B' U2 B2 U' F R' B2 D U' B' L2 B D R2 Fw Uw'
10269,ZaragozaOpen2014,333bf,f,A,1,2,F2 D2 B D2 F' U2 B' U2 L2 U R2 B R' F2 L' D2 F D' U' R' Uw'
10341,SanLuisGonzaga2014,333bf,f,A,0,1,B' D2 F' D2 U2 B' L2 D2 B2 R2 U L' F2 D R' B' U F' U L2 F' Uw'
10342,SanLuisGonzaga2014,333bf,f,A,0,2,R' U2 R' B2 U2 L F2 R F2 L2 R' B U B R D R F L' U2 B Rw
10343,SanLuisGonzaga2014,333bf,f,A,0,3,R2 U' B2 U' F2 D' R2 B2 L' R2 D' F R U2 F2 R2 B2 L F Rw' Uw
10344,SanLuisGonzaga2014,333bf,f,A,1,1,B' F2 D2 R2 B2 U2 L2 F' D2 R2 D L' F U F2 D' R' U L2 U Fw Uw2
10345,SanLuisGonzaga2014,333bf,f,A,1,2,D2 B2 R2 D2 F' D2 R2 B L2 F2 L' F L B R' U' B' R F' D' Rw Uw'
10523,NorthparkAdelaide2014,333bf,f,A,0,1,R2 F' R2 B D2 F2 D2 L2 F' L R U2 F' U R D2 R D' L2 D2 Rw' Uw2
10524,NorthparkAdelaide2014,333bf,f,A,0,2,U2 R2 D' F2 D B2 D L2 U B' U' B L D2 B U' L' F L2 D' Rw Uw
10525,NorthparkAdelaide2014,333bf,f,A,0,3,R' U2 B2 L' B2 D2 U2 L D2 L2 B L2 D2 F L F' U L' B2 Rw Uw
10526,NorthparkAdelaide2014,333bf,f,A,1,1,F2 D2 L2 B R2 B U2 R2 F D B' R' F' R' D' B2 L' B2 U R2 U Fw Uw'
10527,NorthparkAdelaide2014,333bf,f,A,1,2,U2 L' U2 R D2 R2 B2 R2 F2 R D' L U R2 B L' D B2 D' U' Rw Uw2
10834,OpenCubeProject2014,333bf,f,A,0,1,D F2 U2 L2 U' R2 U' R' F' L' R F L' U2 F L2 F' D U'
10835,OpenCubeProject2014,333bf,f,A,0,2,F2 U L2 D2 F2 D2 F2 R2 U' B U2 R F2 L' B2 D B2 R B R2 Fw
10836,OpenCubeProject2014,333bf,f,A,0,3,R2 F2 D B2 U2 B2 F2 U' R2 F2 D B D L2 U R' U R2 U2 R Fw' Uw'
10837,OpenCubeProject2014,333bf,f,A,1,1,D2 F2 L2 D2 F2 R2 D L R B' R' U' F' U' B R U2 B2 F' Rw'
10838,OpenCubeProject2014,333bf,f,A,1,2,U2 L2 F2 R2 F2 D2 L2 D' F2 U L R' U R2 D2 F' R2 D' B' F2
10839,OpenCubeProject2014,333bf,f,B,0,1,L2 F2 L2 F2 U' R2 D' B R2 B R U' R2 B2 R U2 B D U Rw2 Uw'
10840,OpenCubeProject2014,333bf,f,B,0,2,B2 L2 D' L2 B2 F2 U F2 U2 R D R' F' L D2 U' F U2 B U' Rw
10841,OpenCubeProject2014,333bf,f,B,0,3,L F2 D2 R' B2 R2 B2 D2 R U L B' U2 B D' L D B U' B Rw' Uw'
